id,date,store_nbr,family,sales,onpromotion
170562,2013-04-06,44,HOME CARE,0.0,0
170563,2013-04-06,44,LADIESWEAR,0.0,0
170564,2013-04-06,44,LAWN AND GARDEN,17.0,0
170565,2013-04-06,44,LINGERIE,21.0,0
170566,2013-04-06,44,"LIQUOR,WINE,BEER",574.0,0
170567,2013-04-06,44,MAGAZINES,0.0,0
170568,2013-04-06,44,MEATS,1289.939,0
170569,2013-04-06,44,PERSONAL CARE,930.0,0
170570,2013-04-06,44,PET SUPPLIES,0.0,0
170571,2013-04-06,44,PLAYERS AND ELECTRONICS,0.0,0
170572,2013-04-06,44,POULTRY,831.647,0
170573,2013-04-06,44,PREPARED FOODS,825.944,0
170574,2013-04-06,44,PRODUCE,58.0,0
170575,2013-04-06,44,SCHOOL AND OFFICE SUPPLIES,0.0,0
170576,2013-04-06,44,SEAFOOD,151.038,0
170577,2013-04-06,45,AUTOMOTIVE,17.0,0
170578,2013-04-06,45,BABY CARE,0.0,0
170579,2013-04-06,45,BEAUTY,11.0,0
170580,2013-04-06,45,BEVERAGES,5279.0,0
170581,2013-04-06,45,BOOKS,0.0,0
170582,2013-04-06,45,BREAD/BAKERY,1132.681,0
170583,2013-04-06,45,CELEBRATION,0.0,0
170584,2013-04-06,45,CLEANING,3180.0,0
170585,2013-04-06,45,DAIRY,1507.0,0
170586,2013-04-06,45,DELI,826.84,0
170587,2013-04-06,45,EGGS,602.0,0
170588,2013-04-06,45,FROZEN FOODS,597.461,0
170589,2013-04-06,45,GROCERY I,11247.0,0
170590,2013-04-06,45,GROCERY II,88.0,0
170591,2013-04-06,45,HARDWARE,0.0,0
170592,2013-04-06,45,HOME AND KITCHEN I,0.0,0
170593,2013-04-06,45,HOME AND KITCHEN II,0.0,0
170594,2013-04-06,45,HOME APPLIANCES,1.0,0
170595,2013-04-06,45,HOME CARE,0.0,0
170596,2013-04-06,45,LADIESWEAR,0.0,0
170597,2013-04-06,45,LAWN AND GARDEN,41.0,0
170598,2013-04-06,45,LINGERIE,4.0,0
170599,2013-04-06,45,"LIQUOR,WINE,BEER",372.0,0
170600,2013-04-06,45,MAGAZINES,0.0,0
170601,2013-04-06,45,MEATS,1494.595,0
170602,2013-04-06,45,PERSONAL CARE,780.0,0
170603,2013-04-06,45,PET SUPPLIES,0.0,0
170604,2013-04-06,45,PLAYERS AND ELECTRONICS,0.0,0
170605,2013-04-06,45,POULTRY,942.152,0
170606,2013-04-06,45,PREPARED FOODS,422.727,0
170607,2013-04-06,45,PRODUCE,45.0,0
170608,2013-04-06,45,SCHOOL AND OFFICE SUPPLIES,0.0,0
170609,2013-04-06,45,SEAFOOD,79.481,0
170610,2013-04-06,46,AUTOMOTIVE,17.0,0
170611,2013-04-06,46,BABY CARE,0.0,0
170612,2013-04-06,46,BEAUTY,11.0,0
170613,2013-04-06,46,BEVERAGES,4162.0,0
170614,2013-04-06,46,BOOKS,0.0,0
170615,2013-04-06,46,BREAD/BAKERY,772.109,0
170616,2013-04-06,46,CELEBRATION,0.0,0
170617,2013-04-06,46,CLEANING,3622.0,0
170618,2013-04-06,46,DAIRY,1270.0,0
170619,2013-04-06,46,DELI,1090.655,0
170620,2013-04-06,46,EGGS,351.0,0
170621,2013-04-06,46,FROZEN FOODS,426.724,0
170622,2013-04-06,46,GROCERY I,11232.0,0
170623,2013-04-06,46,GROCERY II,31.0,0
170624,2013-04-06,46,HARDWARE,3.0,0
170625,2013-04-06,46,HOME AND KITCHEN I,0.0,0
170626,2013-04-06,46,HOME AND KITCHEN II,0.0,0
170627,2013-04-06,46,HOME APPLIANCES,3.0,0
170628,2013-04-06,46,HOME CARE,0.0,0
170629,2013-04-06,46,LADIESWEAR,0.0,0
170630,2013-04-06,46,LAWN AND GARDEN,11.0,0
170631,2013-04-06,46,LINGERIE,22.0,0
170632,2013-04-06,46,"LIQUOR,WINE,BEER",170.0,0
170633,2013-04-06,46,MAGAZINES,0.0,0
170634,2013-04-06,46,MEATS,1470.436,0
170635,2013-04-06,46,PERSONAL CARE,1047.0,0
170636,2013-04-06,46,PET SUPPLIES,0.0,0
170637,2013-04-06,46,PLAYERS AND ELECTRONICS,0.0,0
170638,2013-04-06,46,POULTRY,1205.45,0
170639,2013-04-06,46,PREPARED FOODS,230.373,0
170640,2013-04-06,46,PRODUCE,20.0,0
170641,2013-04-06,46,SCHOOL AND OFFICE SUPPLIES,0.0,0
170642,2013-04-06,46,SEAFOOD,64.858,0
170643,2013-04-06,47,AUTOMOTIVE,28.0,0
170644,2013-04-06,47,BABY CARE,0.0,0
170645,2013-04-06,47,BEAUTY,11.0,0
170646,2013-04-06,47,BEVERAGES,4525.0,0
170647,2013-04-06,47,BOOKS,0.0,0
170648,2013-04-06,47,BREAD/BAKERY,1232.603,0
170649,2013-04-06,47,CELEBRATION,0.0,0
170650,2013-04-06,47,CLEANING,2822.0,0
170651,2013-04-06,47,DAIRY,1463.0,0
170652,2013-04-06,47,DELI,909.302,0
170653,2013-04-06,47,EGGS,551.0,0
170654,2013-04-06,47,FROZEN FOODS,408.0,0
170655,2013-04-06,47,GROCERY I,10519.0,0
170656,2013-04-06,47,GROCERY II,55.0,0
170657,2013-04-06,47,HARDWARE,0.0,0
170658,2013-04-06,47,HOME AND KITCHEN I,0.0,0
170659,2013-04-06,47,HOME AND KITCHEN II,0.0,0
170660,2013-04-06,47,HOME APPLIANCES,3.0,0
170661,2013-04-06,47,HOME CARE,0.0,0
170662,2013-04-06,47,LADIESWEAR,0.0,0
170663,2013-04-06,47,LAWN AND GARDEN,17.0,0
170664,2013-04-06,47,LINGERIE,9.0,0
170665,2013-04-06,47,"LIQUOR,WINE,BEER",309.0,0
170666,2013-04-06,47,MAGAZINES,0.0,0
170667,2013-04-06,47,MEATS,1052.089,0
170668,2013-04-06,47,PERSONAL CARE,796.0,0
170669,2013-04-06,47,PET SUPPLIES,0.0,0
170670,2013-04-06,47,PLAYERS AND ELECTRONICS,0.0,0
170671,2013-04-06,47,POULTRY,983.755,0
170672,2013-04-06,47,PREPARED FOODS,449.125,0
170673,2013-04-06,47,PRODUCE,39.0,0
170674,2013-04-06,47,SCHOOL AND OFFICE SUPPLIES,0.0,0
170675,2013-04-06,47,SEAFOOD,84.985,0
170676,2013-04-06,48,AUTOMOTIVE,19.0,0
170677,2013-04-06,48,BABY CARE,0.0,0
170678,2013-04-06,48,BEAUTY,9.0,0
170679,2013-04-06,48,BEVERAGES,3084.0,0
170680,2013-04-06,48,BOOKS,0.0,0
170681,2013-04-06,48,BREAD/BAKERY,886.095,0
170682,2013-04-06,48,CELEBRATION,0.0,0
170683,2013-04-06,48,CLEANING,2926.0,0
170684,2013-04-06,48,DAIRY,969.0,0
170685,2013-04-06,48,DELI,907.924,0
170686,2013-04-06,48,EGGS,216.0,0
170687,2013-04-06,48,FROZEN FOODS,256.1,0
170688,2013-04-06,48,GROCERY I,9989.0,0
170689,2013-04-06,48,GROCERY II,50.0,0
170690,2013-04-06,48,HARDWARE,1.0,0
170691,2013-04-06,48,HOME AND KITCHEN I,0.0,0
170692,2013-04-06,48,HOME AND KITCHEN II,0.0,0
170693,2013-04-06,48,HOME APPLIANCES,5.0,0
170694,2013-04-06,48,HOME CARE,0.0,0
170695,2013-04-06,48,LADIESWEAR,0.0,0
170696,2013-04-06,48,LAWN AND GARDEN,10.0,0
170697,2013-04-06,48,LINGERIE,9.0,0
170698,2013-04-06,48,"LIQUOR,WINE,BEER",179.0,0
170699,2013-04-06,48,MAGAZINES,0.0,0
170700,2013-04-06,48,MEATS,1365.345,0
170701,2013-04-06,48,PERSONAL CARE,864.0,0
170702,2013-04-06,48,PET SUPPLIES,0.0,0
170703,2013-04-06,48,PLAYERS AND ELECTRONICS,0.0,0
170704,2013-04-06,48,POULTRY,1037.547,0
170705,2013-04-06,48,PREPARED FOODS,189.729,0
170706,2013-04-06,48,PRODUCE,14.0,0
170707,2013-04-06,48,SCHOOL AND OFFICE SUPPLIES,0.0,0
170708,2013-04-06,48,SEAFOOD,31.836,0
170709,2013-04-06,49,AUTOMOTIVE,5.0,0
170710,2013-04-06,49,BABY CARE,0.0,0
170711,2013-04-06,49,BEAUTY,8.0,0
170712,2013-04-06,49,BEVERAGES,3319.0,0
170713,2013-04-06,49,BOOKS,0.0,0
170714,2013-04-06,49,BREAD/BAKERY,616.577,0
170715,2013-04-06,49,CELEBRATION,0.0,0
170716,2013-04-06,49,CLEANING,1563.0,0
170717,2013-04-06,49,DAIRY,1028.0,0
170718,2013-04-06,49,DELI,316.206,0
170719,2013-04-06,49,EGGS,410.0,0
170720,2013-04-06,49,FROZEN FOODS,380.984,0
170721,2013-04-06,49,GROCERY I,4905.0,0
170722,2013-04-06,49,GROCERY II,30.0,0
170723,2013-04-06,49,HARDWARE,0.0,0
170724,2013-04-06,49,HOME AND KITCHEN I,0.0,0
170725,2013-04-06,49,HOME AND KITCHEN II,0.0,0
170726,2013-04-06,49,HOME APPLIANCES,1.0,0
170727,2013-04-06,49,HOME CARE,0.0,0
170728,2013-04-06,49,LADIESWEAR,0.0,0
170729,2013-04-06,49,LAWN AND GARDEN,9.0,0
170730,2013-04-06,49,LINGERIE,11.0,0
170731,2013-04-06,49,"LIQUOR,WINE,BEER",373.0,0
170732,2013-04-06,49,MAGAZINES,0.0,0
170733,2013-04-06,49,MEATS,653.83,0
170734,2013-04-06,49,PERSONAL CARE,339.0,0
170735,2013-04-06,49,PET SUPPLIES,0.0,0
170736,2013-04-06,49,PLAYERS AND ELECTRONICS,0.0,0
170737,2013-04-06,49,POULTRY,323.216,0
170738,2013-04-06,49,PREPARED FOODS,398.66,0
170739,2013-04-06,49,PRODUCE,44.0,0
170740,2013-04-06,49,SCHOOL AND OFFICE SUPPLIES,0.0,0
170741,2013-04-06,49,SEAFOOD,65.955,0
170742,2013-04-06,5,AUTOMOTIVE,11.0,0
170743,2013-04-06,5,BABY CARE,0.0,0
170744,2013-04-06,5,BEAUTY,6.0,0
170745,2013-04-06,5,BEVERAGES,946.0,0
170746,2013-04-06,5,BOOKS,0.0,0
170747,2013-04-06,5,BREAD/BAKERY,323.811,0
170748,2013-04-06,5,CELEBRATION,0.0,0
170749,2013-04-06,5,CLEANING,971.0,0
170750,2013-04-06,5,DAIRY,352.0,0
170751,2013-04-06,5,DELI,253.442,0
170752,2013-04-06,5,EGGS,162.0,0
170753,2013-04-06,5,FROZEN FOODS,127.239,0
170754,2013-04-06,5,GROCERY I,3338.0,0
170755,2013-04-06,5,GROCERY II,16.0,0
170756,2013-04-06,5,HARDWARE,4.0,0
170757,2013-04-06,5,HOME AND KITCHEN I,0.0,0
170758,2013-04-06,5,HOME AND KITCHEN II,0.0,0
170759,2013-04-06,5,HOME APPLIANCES,0.0,0
170760,2013-04-06,5,HOME CARE,0.0,0
170761,2013-04-06,5,LADIESWEAR,0.0,0
170762,2013-04-06,5,LAWN AND GARDEN,0.0,0
170763,2013-04-06,5,LINGERIE,24.0,0
170764,2013-04-06,5,"LIQUOR,WINE,BEER",105.0,0
170765,2013-04-06,5,MAGAZINES,0.0,0
170766,2013-04-06,5,MEATS,374.593,0
170767,2013-04-06,5,PERSONAL CARE,302.0,0
170768,2013-04-06,5,PET SUPPLIES,0.0,0
170769,2013-04-06,5,PLAYERS AND ELECTRONICS,0.0,0
170770,2013-04-06,5,POULTRY,206.972,0
170771,2013-04-06,5,PREPARED FOODS,77.0,0
170772,2013-04-06,5,PRODUCE,11.0,0
170773,2013-04-06,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
170774,2013-04-06,5,SEAFOOD,11.6,0
170775,2013-04-06,50,AUTOMOTIVE,16.0,0
170776,2013-04-06,50,BABY CARE,0.0,0
170777,2013-04-06,50,BEAUTY,4.0,0
170778,2013-04-06,50,BEVERAGES,2317.0,0
170779,2013-04-06,50,BOOKS,0.0,0
170780,2013-04-06,50,BREAD/BAKERY,609.381,0
170781,2013-04-06,50,CELEBRATION,0.0,0
170782,2013-04-06,50,CLEANING,2276.0,0
170783,2013-04-06,50,DAIRY,829.0,0
170784,2013-04-06,50,DELI,558.96,0
170785,2013-04-06,50,EGGS,160.0,0
170786,2013-04-06,50,FROZEN FOODS,196.414,0
170787,2013-04-06,50,GROCERY I,7698.0,0
170788,2013-04-06,50,GROCERY II,45.0,0
170789,2013-04-06,50,HARDWARE,1.0,0
170790,2013-04-06,50,HOME AND KITCHEN I,0.0,0
170791,2013-04-06,50,HOME AND KITCHEN II,0.0,0
170792,2013-04-06,50,HOME APPLIANCES,1.0,0
170793,2013-04-06,50,HOME CARE,0.0,0
170794,2013-04-06,50,LADIESWEAR,0.0,0
170795,2013-04-06,50,LAWN AND GARDEN,8.0,0
170796,2013-04-06,50,LINGERIE,9.0,0
170797,2013-04-06,50,"LIQUOR,WINE,BEER",190.0,0
170798,2013-04-06,50,MAGAZINES,0.0,0
170799,2013-04-06,50,MEATS,1170.17,0
170800,2013-04-06,50,PERSONAL CARE,631.0,0
170801,2013-04-06,50,PET SUPPLIES,0.0,0
170802,2013-04-06,50,PLAYERS AND ELECTRONICS,0.0,0
170803,2013-04-06,50,POULTRY,412.271,0
170804,2013-04-06,50,PREPARED FOODS,236.949,0
170805,2013-04-06,50,PRODUCE,15.0,0
170806,2013-04-06,50,SCHOOL AND OFFICE SUPPLIES,0.0,0
170807,2013-04-06,50,SEAFOOD,28.314,0
170808,2013-04-06,51,AUTOMOTIVE,14.0,0
170809,2013-04-06,51,BABY CARE,0.0,0
170810,2013-04-06,51,BEAUTY,3.0,0
170811,2013-04-06,51,BEVERAGES,2894.0,0
170812,2013-04-06,51,BOOKS,0.0,0
170813,2013-04-06,51,BREAD/BAKERY,602.548,0
170814,2013-04-06,51,CELEBRATION,0.0,0
170815,2013-04-06,51,CLEANING,1431.0,0
170816,2013-04-06,51,DAIRY,974.0,0
170817,2013-04-06,51,DELI,297.42,0
170818,2013-04-06,51,EGGS,383.0,0
170819,2013-04-06,51,FROZEN FOODS,406.0,0
170820,2013-04-06,51,GROCERY I,4752.0,0
170821,2013-04-06,51,GROCERY II,28.0,0
170822,2013-04-06,51,HARDWARE,1.0,0
170823,2013-04-06,51,HOME AND KITCHEN I,0.0,0
170824,2013-04-06,51,HOME AND KITCHEN II,0.0,0
170825,2013-04-06,51,HOME APPLIANCES,1.0,0
170826,2013-04-06,51,HOME CARE,0.0,0
170827,2013-04-06,51,LADIESWEAR,0.0,0
170828,2013-04-06,51,LAWN AND GARDEN,6.0,0
170829,2013-04-06,51,LINGERIE,10.0,0
170830,2013-04-06,51,"LIQUOR,WINE,BEER",358.0,0
170831,2013-04-06,51,MAGAZINES,0.0,0
170832,2013-04-06,51,MEATS,647.243,0
170833,2013-04-06,51,PERSONAL CARE,380.0,0
170834,2013-04-06,51,PET SUPPLIES,0.0,0
170835,2013-04-06,51,PLAYERS AND ELECTRONICS,0.0,0
170836,2013-04-06,51,POULTRY,455.902,0
170837,2013-04-06,51,PREPARED FOODS,225.132,0
170838,2013-04-06,51,PRODUCE,48.0,0
170839,2013-04-06,51,SCHOOL AND OFFICE SUPPLIES,0.0,0
170840,2013-04-06,51,SEAFOOD,50.091,0
170841,2013-04-06,52,AUTOMOTIVE,0.0,0
170842,2013-04-06,52,BABY CARE,0.0,0
170843,2013-04-06,52,BEAUTY,0.0,0
170844,2013-04-06,52,BEVERAGES,0.0,0
170845,2013-04-06,52,BOOKS,0.0,0
170846,2013-04-06,52,BREAD/BAKERY,0.0,0
170847,2013-04-06,52,CELEBRATION,0.0,0
170848,2013-04-06,52,CLEANING,0.0,0
170849,2013-04-06,52,DAIRY,0.0,0
170850,2013-04-06,52,DELI,0.0,0
170851,2013-04-06,52,EGGS,0.0,0
170852,2013-04-06,52,FROZEN FOODS,0.0,0
170853,2013-04-06,52,GROCERY I,0.0,0
170854,2013-04-06,52,GROCERY II,0.0,0
170855,2013-04-06,52,HARDWARE,0.0,0
170856,2013-04-06,52,HOME AND KITCHEN I,0.0,0
170857,2013-04-06,52,HOME AND KITCHEN II,0.0,0
170858,2013-04-06,52,HOME APPLIANCES,0.0,0
170859,2013-04-06,52,HOME CARE,0.0,0
170860,2013-04-06,52,LADIESWEAR,0.0,0
170861,2013-04-06,52,LAWN AND GARDEN,0.0,0
170862,2013-04-06,52,LINGERIE,0.0,0
170863,2013-04-06,52,"LIQUOR,WINE,BEER",0.0,0
170864,2013-04-06,52,MAGAZINES,0.0,0
170865,2013-04-06,52,MEATS,0.0,0
170866,2013-04-06,52,PERSONAL CARE,0.0,0
170867,2013-04-06,52,PET SUPPLIES,0.0,0
170868,2013-04-06,52,PLAYERS AND ELECTRONICS,0.0,0
170869,2013-04-06,52,POULTRY,0.0,0
170870,2013-04-06,52,PREPARED FOODS,0.0,0
170871,2013-04-06,52,PRODUCE,0.0,0
170872,2013-04-06,52,SCHOOL AND OFFICE SUPPLIES,0.0,0
170873,2013-04-06,52,SEAFOOD,0.0,0
170874,2013-04-06,53,AUTOMOTIVE,0.0,0
170875,2013-04-06,53,BABY CARE,0.0,0
170876,2013-04-06,53,BEAUTY,0.0,0
170877,2013-04-06,53,BEVERAGES,0.0,0
170878,2013-04-06,53,BOOKS,0.0,0
170879,2013-04-06,53,BREAD/BAKERY,0.0,0
170880,2013-04-06,53,CELEBRATION,0.0,0
170881,2013-04-06,53,CLEANING,0.0,0
170882,2013-04-06,53,DAIRY,0.0,0
170883,2013-04-06,53,DELI,0.0,0
170884,2013-04-06,53,EGGS,0.0,0
170885,2013-04-06,53,FROZEN FOODS,0.0,0
170886,2013-04-06,53,GROCERY I,0.0,0
170887,2013-04-06,53,GROCERY II,0.0,0
170888,2013-04-06,53,HARDWARE,0.0,0
170889,2013-04-06,53,HOME AND KITCHEN I,0.0,0
170890,2013-04-06,53,HOME AND KITCHEN II,0.0,0
170891,2013-04-06,53,HOME APPLIANCES,0.0,0
170892,2013-04-06,53,HOME CARE,0.0,0
170893,2013-04-06,53,LADIESWEAR,0.0,0
170894,2013-04-06,53,LAWN AND GARDEN,0.0,0
170895,2013-04-06,53,LINGERIE,0.0,0
170896,2013-04-06,53,"LIQUOR,WINE,BEER",0.0,0
170897,2013-04-06,53,MAGAZINES,0.0,0
170898,2013-04-06,53,MEATS,0.0,0
170899,2013-04-06,53,PERSONAL CARE,0.0,0
170900,2013-04-06,53,PET SUPPLIES,0.0,0
170901,2013-04-06,53,PLAYERS AND ELECTRONICS,0.0,0
170902,2013-04-06,53,POULTRY,0.0,0
170903,2013-04-06,53,PREPARED FOODS,0.0,0
170904,2013-04-06,53,PRODUCE,0.0,0
170905,2013-04-06,53,SCHOOL AND OFFICE SUPPLIES,0.0,0
170906,2013-04-06,53,SEAFOOD,0.0,0
170907,2013-04-06,54,AUTOMOTIVE,1.0,0
170908,2013-04-06,54,BABY CARE,0.0,0
170909,2013-04-06,54,BEAUTY,0.0,0
170910,2013-04-06,54,BEVERAGES,477.0,0
170911,2013-04-06,54,BOOKS,0.0,0
170912,2013-04-06,54,BREAD/BAKERY,191.0,0
170913,2013-04-06,54,CELEBRATION,0.0,0
170914,2013-04-06,54,CLEANING,1095.0,0
170915,2013-04-06,54,DAIRY,51.0,0
170916,2013-04-06,54,DELI,103.0,0
170917,2013-04-06,54,EGGS,32.0,0
170918,2013-04-06,54,FROZEN FOODS,17.0,0
170919,2013-04-06,54,GROCERY I,2546.0,0
170920,2013-04-06,54,GROCERY II,9.0,0
170921,2013-04-06,54,HARDWARE,0.0,0
170922,2013-04-06,54,HOME AND KITCHEN I,0.0,0
170923,2013-04-06,54,HOME AND KITCHEN II,0.0,0
170924,2013-04-06,54,HOME APPLIANCES,1.0,0
170925,2013-04-06,54,HOME CARE,0.0,0
170926,2013-04-06,54,LADIESWEAR,0.0,0
170927,2013-04-06,54,LAWN AND GARDEN,0.0,0
170928,2013-04-06,54,LINGERIE,7.0,0
170929,2013-04-06,54,"LIQUOR,WINE,BEER",41.0,0
170930,2013-04-06,54,MAGAZINES,0.0,0
170931,2013-04-06,54,MEATS,53.251,0
170932,2013-04-06,54,PERSONAL CARE,213.0,0
170933,2013-04-06,54,PET SUPPLIES,0.0,0
170934,2013-04-06,54,PLAYERS AND ELECTRONICS,0.0,0
170935,2013-04-06,54,POULTRY,38.802002,0
170936,2013-04-06,54,PREPARED FOODS,44.0,0
170937,2013-04-06,54,PRODUCE,0.0,0
170938,2013-04-06,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
170939,2013-04-06,54,SEAFOOD,2.0,0
170940,2013-04-06,6,AUTOMOTIVE,3.0,0
170941,2013-04-06,6,BABY CARE,0.0,0
170942,2013-04-06,6,BEAUTY,5.0,0
170943,2013-04-06,6,BEVERAGES,2025.0,0
170944,2013-04-06,6,BOOKS,0.0,0
170945,2013-04-06,6,BREAD/BAKERY,543.839,0
170946,2013-04-06,6,CELEBRATION,0.0,0
170947,2013-04-06,6,CLEANING,1530.0,0
170948,2013-04-06,6,DAIRY,821.0,0
170949,2013-04-06,6,DELI,413.192,0
170950,2013-04-06,6,EGGS,272.0,0
170951,2013-04-06,6,FROZEN FOODS,250.0,0
170952,2013-04-06,6,GROCERY I,5426.0,0
170953,2013-04-06,6,GROCERY II,76.0,0
170954,2013-04-06,6,HARDWARE,2.0,0
170955,2013-04-06,6,HOME AND KITCHEN I,0.0,0
170956,2013-04-06,6,HOME AND KITCHEN II,0.0,0
170957,2013-04-06,6,HOME APPLIANCES,2.0,0
170958,2013-04-06,6,HOME CARE,0.0,0
170959,2013-04-06,6,LADIESWEAR,0.0,0
170960,2013-04-06,6,LAWN AND GARDEN,17.0,0
170961,2013-04-06,6,LINGERIE,3.0,0
170962,2013-04-06,6,"LIQUOR,WINE,BEER",235.0,0
170963,2013-04-06,6,MAGAZINES,0.0,0
170964,2013-04-06,6,MEATS,669.936,0
170965,2013-04-06,6,PERSONAL CARE,377.0,0
170966,2013-04-06,6,PET SUPPLIES,0.0,0
170967,2013-04-06,6,PLAYERS AND ELECTRONICS,0.0,0
170968,2013-04-06,6,POULTRY,510.40802,0
170969,2013-04-06,6,PREPARED FOODS,213.418,0
170970,2013-04-06,6,PRODUCE,31.0,0
170971,2013-04-06,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
170972,2013-04-06,6,SEAFOOD,48.028,0
170973,2013-04-06,7,AUTOMOTIVE,6.0,0
170974,2013-04-06,7,BABY CARE,0.0,0
170975,2013-04-06,7,BEAUTY,3.0,0
170976,2013-04-06,7,BEVERAGES,2128.0,0
170977,2013-04-06,7,BOOKS,0.0,0
170978,2013-04-06,7,BREAD/BAKERY,476.267,0
170979,2013-04-06,7,CELEBRATION,0.0,0
170980,2013-04-06,7,CLEANING,940.0,0
170981,2013-04-06,7,DAIRY,784.0,0
170982,2013-04-06,7,DELI,151.665,0
170983,2013-04-06,7,EGGS,286.0,0
170984,2013-04-06,7,FROZEN FOODS,253.351,0
170985,2013-04-06,7,GROCERY I,3083.0,0
170986,2013-04-06,7,GROCERY II,35.0,0
170987,2013-04-06,7,HARDWARE,2.0,0
170988,2013-04-06,7,HOME AND KITCHEN I,0.0,0
170989,2013-04-06,7,HOME AND KITCHEN II,0.0,0
170990,2013-04-06,7,HOME APPLIANCES,2.0,0
170991,2013-04-06,7,HOME CARE,0.0,0
170992,2013-04-06,7,LADIESWEAR,0.0,0
170993,2013-04-06,7,LAWN AND GARDEN,46.0,0
170994,2013-04-06,7,LINGERIE,16.0,0
170995,2013-04-06,7,"LIQUOR,WINE,BEER",304.0,0
170996,2013-04-06,7,MAGAZINES,0.0,0
170997,2013-04-06,7,MEATS,500.696,0
170998,2013-04-06,7,PERSONAL CARE,139.0,0
170999,2013-04-06,7,PET SUPPLIES,0.0,0
171000,2013-04-06,7,PLAYERS AND ELECTRONICS,0.0,0
171001,2013-04-06,7,POULTRY,238.88701,0
171002,2013-04-06,7,PREPARED FOODS,163.0,0
171003,2013-04-06,7,PRODUCE,64.0,0
171004,2013-04-06,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
171005,2013-04-06,7,SEAFOOD,54.983,0
171006,2013-04-06,8,AUTOMOTIVE,3.0,0
171007,2013-04-06,8,BABY CARE,0.0,0
171008,2013-04-06,8,BEAUTY,9.0,0
171009,2013-04-06,8,BEVERAGES,3065.0,0
171010,2013-04-06,8,BOOKS,0.0,0
171011,2013-04-06,8,BREAD/BAKERY,681.262,0
171012,2013-04-06,8,CELEBRATION,0.0,0
171013,2013-04-06,8,CLEANING,1754.0,0
171014,2013-04-06,8,DAIRY,1232.0,0
171015,2013-04-06,8,DELI,336.143,0
171016,2013-04-06,8,EGGS,427.0,0
171017,2013-04-06,8,FROZEN FOODS,220.0,0
171018,2013-04-06,8,GROCERY I,5092.0,0
171019,2013-04-06,8,GROCERY II,73.0,0
171020,2013-04-06,8,HARDWARE,1.0,0
171021,2013-04-06,8,HOME AND KITCHEN I,0.0,0
171022,2013-04-06,8,HOME AND KITCHEN II,0.0,0
171023,2013-04-06,8,HOME APPLIANCES,3.0,0
171024,2013-04-06,8,HOME CARE,0.0,0
171025,2013-04-06,8,LADIESWEAR,0.0,0
171026,2013-04-06,8,LAWN AND GARDEN,11.0,0
171027,2013-04-06,8,LINGERIE,23.0,0
171028,2013-04-06,8,"LIQUOR,WINE,BEER",239.0,0
171029,2013-04-06,8,MAGAZINES,0.0,0
171030,2013-04-06,8,MEATS,647.757,0
171031,2013-04-06,8,PERSONAL CARE,425.0,0
171032,2013-04-06,8,PET SUPPLIES,0.0,0
171033,2013-04-06,8,PLAYERS AND ELECTRONICS,0.0,0
171034,2013-04-06,8,POULTRY,291.305,0
171035,2013-04-06,8,PREPARED FOODS,353.962,0
171036,2013-04-06,8,PRODUCE,4.0,0
171037,2013-04-06,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
171038,2013-04-06,8,SEAFOOD,54.373,0
171039,2013-04-06,9,AUTOMOTIVE,14.0,0
171040,2013-04-06,9,BABY CARE,0.0,0
171041,2013-04-06,9,BEAUTY,5.0,0
171042,2013-04-06,9,BEVERAGES,1715.0,0
171043,2013-04-06,9,BOOKS,0.0,0
171044,2013-04-06,9,BREAD/BAKERY,726.0,0
171045,2013-04-06,9,CELEBRATION,0.0,0
171046,2013-04-06,9,CLEANING,2366.0,0
171047,2013-04-06,9,DAIRY,449.0,0
171048,2013-04-06,9,DELI,640.049,0
171049,2013-04-06,9,EGGS,170.0,0
171050,2013-04-06,9,FROZEN FOODS,56.0,0
171051,2013-04-06,9,GROCERY I,7149.0,0
171052,2013-04-06,9,GROCERY II,8.0,0
171053,2013-04-06,9,HARDWARE,2.0,0
171054,2013-04-06,9,HOME AND KITCHEN I,0.0,0
171055,2013-04-06,9,HOME AND KITCHEN II,0.0,0
171056,2013-04-06,9,HOME APPLIANCES,0.0,0
171057,2013-04-06,9,HOME CARE,0.0,0
171058,2013-04-06,9,LADIESWEAR,0.0,0
171059,2013-04-06,9,LAWN AND GARDEN,1.0,0
171060,2013-04-06,9,LINGERIE,19.0,0
171061,2013-04-06,9,"LIQUOR,WINE,BEER",88.0,0
171062,2013-04-06,9,MAGAZINES,0.0,0
171063,2013-04-06,9,MEATS,428.158,0
171064,2013-04-06,9,PERSONAL CARE,487.0,0
171065,2013-04-06,9,PET SUPPLIES,0.0,0
171066,2013-04-06,9,PLAYERS AND ELECTRONICS,0.0,0
171067,2013-04-06,9,POULTRY,572.965,0
171068,2013-04-06,9,PREPARED FOODS,74.0,0
171069,2013-04-06,9,PRODUCE,0.0,0
171070,2013-04-06,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
171071,2013-04-06,9,SEAFOOD,22.013,0
171072,2013-04-07,1,AUTOMOTIVE,0.0,0
171073,2013-04-07,1,BABY CARE,0.0,0
171074,2013-04-07,1,BEAUTY,0.0,0
